# title On the converse to Eisenstein's last theorem
# xmax 70
# nlane 15
# nstage 7
@LANE	0	S1
@LANE	1	S2
@LANE	2	S3
@LANE	3	S4
@LANE	4	S5
@LANE	5	S6
@LANE	6	S7
@LANE	7	E1
@LANE	8	E2
@LANE	9	E3
@LANE	10	E4
@LANE	11	E5
@LANE	12	E6
@LANE	13	E7
@LANE	14	E8
@BLOCK	0	15918813	0.400	9.017	0
@BLOCK	1	15918813	9.017	21.117	0
@BLOCK	2	15918813	21.117	36.400	0
@BLOCK	3	15918813	36.400	46.017	0
@BLOCK	4	15918813	46.017	55.950	0
@BLOCK	4	15918813	62.267	63.800	0
@BLOCK	5	15918813	56.400	62.267	0
@BLOCK	5	15918813	63.800	65.350	0
@BLOCK	6	15918813	65.350	69.000	0
@BLOCK	7	11627404	1.517	2.667	0
@BLOCK	8	11627404	11.317	11.833	0
@BLOCK	9	11627404	11.833	12.183	0
@BLOCK	10	2789608	12.183	14.083	0
@BLOCK	10	2789608	42.683	43.583	0
@BLOCK	11	11627404	20.850	21.117	1
@BLOCK	11	11627404	45.517	46.017	1
@BLOCK	11	11627404	65.733	68.467	1
@BLOCK	12	11627404	42.317	43.583	0
@BLOCK	13	11627404	43.933	44.567	0
@BLOCK	14	11627404	47.650	51.833	0
