# title On certain C0-aspects of contactomorphism groups
# xmax 70
# nlane 13
# nstage 7
@LANE	0	S1
@LANE	1	S2
@LANE	2	S3
@LANE	3	S4
@LANE	4	S5
@LANE	5	S6
@LANE	6	S7
@LANE	7	E1
@LANE	8	E2
@LANE	9	E3
@LANE	10	E4
@LANE	11	E5
@LANE	12	E6
@BLOCK	0	15918813	0.400	6.867	0
@BLOCK	1	15918813	6.867	14.700	0
@BLOCK	2	15918813	14.700	21.183	0
@BLOCK	3	15918813	21.183	31.283	0
@BLOCK	4	15918813	31.283	32.983	0
@BLOCK	4	15918813	49.183	50.433	0
@BLOCK	4	15918813	53.300	61.900	0
@BLOCK	5	15918813	32.983	37.967	0
@BLOCK	5	15918813	61.900	62.350	0
@BLOCK	5	15918813	67.883	69.750	0
@BLOCK	6	15918813	37.967	52.683	0
@BLOCK	7	2789608	7.567	8.733	0
@BLOCK	8	11627404	9.350	11.483	0
@BLOCK	8	11627404	11.850	12.383	0
@BLOCK	9	2789608	11.483	11.850	0
@BLOCK	9	2789608	29.150	30.083	0
@BLOCK	10	2789608	12.383	13.200	1
@BLOCK	11	11627404	20.700	21.183	0
@BLOCK	12	11627404	64.467	67.517	1
