# title G-functions and Holonomy Bounds
# xmax 61
# nlane 18
# nstage 8
@LANE	0	S1
@LANE	1	S2
@LANE	2	S3
@LANE	3	S4
@LANE	4	S5
@LANE	5	S6
@LANE	6	S7
@LANE	7	S8
@LANE	8	E1
@LANE	9	E2
@LANE	10	E3
@LANE	11	E4
@LANE	12	E5
@LANE	13	E6
@LANE	14	E7
@LANE	15	E8
@LANE	16	E9
@LANE	17	E10
@BLOCK	0	15918813	0.267	5.433	0
@BLOCK	1	15918813	5.433	10.183	0
@BLOCK	2	15918813	10.183	17.917	0
@BLOCK	3	15918813	17.917	19.933	0
@BLOCK	4	15918813	19.933	32.833	0
@BLOCK	5	15918813	32.833	43.667	0
@BLOCK	6	15918813	43.667	50.717	0
@BLOCK	7	15918813	50.717	60.617	0
@BLOCK	8	2789608	0.267	4.400	0
@BLOCK	8	2789608	6.550	7.233	0
@BLOCK	9	11627404	4.800	5.433	0
@BLOCK	10	2789608	4.800	5.433	0
@BLOCK	10	2789608	7.233	7.867	0
@BLOCK	10	2789608	29.633	34.167	0
@BLOCK	10	2789608	37.133	37.617	0
@BLOCK	11	11627404	16.067	17.917	0
@BLOCK	12	11627404	20.600	23.767	0
@BLOCK	13	11627404	38.967	39.483	0
@BLOCK	14	2789608	40.117	43.667	0
@BLOCK	15	2789608	43.667	44.583	0
@BLOCK	15	2789608	57.017	59.067	0
@BLOCK	16	2789608	48.000	50.717	0
@BLOCK	17	11627404	51.583	52.017	0
@BLOCK	17	11627404	53.317	54.033	0
