# title Cohen-Macaulayness of Local Models via Shellability of the Admissible Set
# xmax 68
# nlane 13
# nstage 7
@LANE	0	S1
@LANE	1	S2
@LANE	2	S3
@LANE	3	S4
@LANE	4	S5
@LANE	5	S6
@LANE	6	S7
@LANE	7	E1
@LANE	8	E2
@LANE	9	E3
@LANE	10	E4
@LANE	11	E5
@LANE	12	E6
@BLOCK	0	15918813	1.150	4.117	0
@BLOCK	0	15918813	4.850	8.050	0
@BLOCK	1	15918813	8.050	12.467	0
@BLOCK	1	15918813	13.250	20.433	0
@BLOCK	2	15918813	12.467	13.250	0
@BLOCK	2	15918813	21.200	24.433	0
@BLOCK	2	15918813	29.350	34.500	0
@BLOCK	2	15918813	37.450	39.867	0
@BLOCK	3	15918813	27.800	29.350	0
@BLOCK	3	15918813	34.500	35.883	0
@BLOCK	4	15918813	39.867	50.500	0
@BLOCK	4	15918813	60.067	60.900	0
@BLOCK	5	15918813	50.500	52.533	0
@BLOCK	5	15918813	60.900	62.617	0
@BLOCK	6	15918813	35.883	37.450	0
@BLOCK	6	15918813	52.533	59.733	0
@BLOCK	6	15918813	62.617	66.117	0
@BLOCK	6	15918813	66.567	67.533	0
@BLOCK	7	12105912	4.850	8.050	0
@BLOCK	8	11627404	10.900	12.467	0
@BLOCK	9	11627404	38.283	39.867	1
@BLOCK	10	2789608	39.867	44.117	0
@BLOCK	11	11627404	55.700	57.767	0
@BLOCK	12	2789608	66.567	67.533	1
