# title Generalized Kepler Problems
# xmax 63
# nlane 20
# nstage 8
@LANE	0	S1
@LANE	1	S2
@LANE	2	S3
@LANE	3	S4
@LANE	4	S5
@LANE	5	S6
@LANE	6	S7
@LANE	7	S8
@LANE	8	E1
@LANE	9	E2
@LANE	10	E3
@LANE	11	E4
@LANE	12	E5
@LANE	13	E6
@LANE	14	E7
@LANE	15	E8
@LANE	16	E9
@LANE	17	E10
@LANE	18	E11
@LANE	19	E12
@BLOCK	0	15918813	0.417	1.250	0
@BLOCK	0	15918813	2.817	13.217	0
@BLOCK	1	15918813	13.217	17.250	0
@BLOCK	2	15918813	17.250	21.367	0
@BLOCK	3	15918813	21.367	33.650	0
@BLOCK	3	15918813	35.417	36.467	0
@BLOCK	4	15918813	36.467	41.300	0
@BLOCK	5	15918813	41.300	50.733	0
@BLOCK	5	15918813	51.000	53.900	0
@BLOCK	6	15918813	50.733	51.000	0
@BLOCK	6	15918813	54.750	55.283	0
@BLOCK	6	15918813	56.517	56.967	0
@BLOCK	7	15918813	54.033	54.750	0
@BLOCK	7	15918813	55.283	56.517	0
@BLOCK	7	15918813	56.967	62.117	0
@BLOCK	8	11627404	2.817	3.283	0
@BLOCK	9	11627404	2.817	3.283	0
@BLOCK	10	11627404	3.967	4.517	0
@BLOCK	11	2789608	13.967	17.000	0
@BLOCK	12	11627404	20.333	21.017	0
@BLOCK	12	11627404	36.467	36.783	0
@BLOCK	13	11627404	24.933	25.117	0
@BLOCK	13	11627404	32.617	33.317	0
@BLOCK	13	11627404	44.267	49.600	0
@BLOCK	14	11627404	28.283	28.700	0
@BLOCK	15	11627404	42.183	42.750	0
@BLOCK	16	11627404	54.383	55.567	0
@BLOCK	17	11627404	55.567	55.833	0
@BLOCK	18	2789608	57.083	59.950	0
@BLOCK	19	2789608	60.750	61.600	0
