# title Inductive Methods for Counting Number Fields
# xmax 57
# nlane 17
# nstage 7
@LANE	0	S1
@LANE	1	S2
@LANE	2	S3
@LANE	3	S4
@LANE	4	S5
@LANE	5	S6
@LANE	6	S7
@LANE	7	E1
@LANE	8	E2
@LANE	9	E3
@LANE	10	E4
@LANE	11	E5
@LANE	12	E6
@LANE	13	E7
@LANE	14	E8
@LANE	15	E9
@LANE	16	E10
@BLOCK	0	15918813	0.650	5.617	0
@BLOCK	1	15918813	5.617	23.500	0
@BLOCK	2	15918813	24.500	34.583	0
@BLOCK	3	15918813	34.583	40.700	0
@BLOCK	4	15918813	40.700	44.450	0
@BLOCK	5	15918813	44.450	48.283	0
@BLOCK	5	15918813	55.800	56.733	0
@BLOCK	6	15918813	48.283	55.800	0
@BLOCK	7	11627404	3.700	4.200	0
@BLOCK	8	2789608	5.083	5.617	0
@BLOCK	8	2789608	15.317	16.467	0
@BLOCK	8	2789608	33.550	34.050	0
@BLOCK	9	11627404	9.417	13.483	0
@BLOCK	10	11627404	13.483	15.317	0
@BLOCK	11	11627404	16.467	23.500	0
@BLOCK	11	11627404	47.633	48.283	0
@BLOCK	11	11627404	50.283	50.667	0
@BLOCK	12	11627404	22.617	23.500	0
@BLOCK	13	11627404	24.883	25.550	1
@BLOCK	13	11627404	31.150	32.400	1
@BLOCK	14	11627404	46.100	47.633	0
@BLOCK	15	11627404	49.583	50.283	0
@BLOCK	15	11627404	53.867	54.350	0
@BLOCK	16	11627404	51.000	52.767	0
