# title Beyond semitoric
# xmax 63
# nlane 16
# nstage 8
@LANE	0	S1
@LANE	1	S2
@LANE	2	S3
@LANE	3	S4
@LANE	4	S5
@LANE	5	S6
@LANE	6	S7
@LANE	7	S8
@LANE	8	E1
@LANE	9	E2
@LANE	10	E3
@LANE	11	E4
@LANE	12	E5
@LANE	13	E6
@LANE	14	E7
@LANE	15	E8
@BLOCK	0	15918813	0.500	7.450	0
@BLOCK	1	15918813	7.450	11.900	0
@BLOCK	2	15918813	11.900	19.883	0
@BLOCK	3	15918813	19.883	27.250	0
@BLOCK	4	15918813	27.250	35.317	0
@BLOCK	4	15918813	52.933	57.067	0
@BLOCK	5	15918813	35.317	39.617	0
@BLOCK	6	15918813	39.617	42.533	0
@BLOCK	6	15918813	47.783	49.267	0
@BLOCK	7	15918813	42.533	46.983	0
@BLOCK	7	15918813	49.450	52.717	0
@BLOCK	7	15918813	57.433	62.933	0
@BLOCK	8	11627404	8.000	8.517	0
@BLOCK	9	11627404	8.517	9.967	0
@BLOCK	9	11627404	35.317	38.267	0
@BLOCK	10	2789608	9.967	11.367	0
@BLOCK	10	2789608	35.317	36.217	0
@BLOCK	10	2789608	38.267	39.200	0
@BLOCK	11	11627404	16.750	18.417	0
@BLOCK	11	11627404	22.117	23.000	0
@BLOCK	11	11627404	46.383	46.983	0
@BLOCK	11	11627404	61.500	62.933	0
@BLOCK	12	11627404	18.417	18.950	0
@BLOCK	12	11627404	23.000	23.567	0
@BLOCK	13	11627404	18.950	19.883	0
@BLOCK	13	11627404	23.000	23.783	0
@BLOCK	13	11627404	25.550	26.783	0
@BLOCK	14	2789608	43.867	44.767	0
@BLOCK	15	11627404	57.433	60.350	1
