# title Superpolynomial Lower Bounds Against Low-Depth Algebraic Circuits I : An overview
# xmax 64
# nlane 13
# nstage 7
@LANE	0	S1
@LANE	1	S2
@LANE	2	S3
@LANE	3	S4
@LANE	4	S5
@LANE	5	S6
@LANE	6	S7
@LANE	7	E1
@LANE	8	E2
@LANE	9	E3
@LANE	10	E4
@LANE	11	E5
@LANE	12	E6
@BLOCK	0	15918813	0.500	10.917	0
@BLOCK	0	15918813	11.383	12.900	0
@BLOCK	1	15918813	12.900	27.783	0
@BLOCK	1	15918813	62.817	63.933	0
@BLOCK	2	15918813	27.783	41.467	0
@BLOCK	3	15918813	41.467	46.967	0
@BLOCK	4	15918813	46.967	53.217	0
@BLOCK	5	15918813	53.317	60.933	0
@BLOCK	6	15918813	61.250	62.817	0
@BLOCK	7	11627404	12.450	12.900	1
@BLOCK	7	11627404	19.750	20.133	1
@BLOCK	7	11627404	46.200	46.967	1
@BLOCK	7	11627404	49.483	50.400	1
@BLOCK	8	12105912	13.067	21.983	0
@BLOCK	8	12105912	62.817	63.933	0
@BLOCK	9	11627404	22.133	23.167	0
@BLOCK	10	2789608	23.167	24.633	0
@BLOCK	11	11627404	33.783	34.167	0
@BLOCK	12	11627404	53.633	54.100	0
