# title Existence of non convex V-states
# xmax 62
# nlane 15
# nstage 8
@LANE	0	S1
@LANE	1	S2
@LANE	2	S3
@LANE	3	S4
@LANE	4	S5
@LANE	5	S6
@LANE	6	S7
@LANE	7	S8
@LANE	8	E1
@LANE	9	E2
@LANE	10	E3
@LANE	11	E4
@LANE	12	E5
@LANE	13	E6
@LANE	14	E7
@BLOCK	0	15918813	3.033	8.667	0
@BLOCK	1	15918813	8.667	26.767	0
@BLOCK	2	15918813	26.767	31.150	0
@BLOCK	3	15918813	31.150	34.750	0
@BLOCK	4	15918813	34.750	39.950	0
@BLOCK	5	15918813	40.217	43.000	0
@BLOCK	6	15918813	43.000	47.017	0
@BLOCK	7	15918813	47.017	51.817	0
@BLOCK	8	11627404	8.667	9.067	0
@BLOCK	8	11627404	11.233	12.317	0
@BLOCK	8	11627404	15.783	16.533	0
@BLOCK	8	11627404	21.633	22.667	0
@BLOCK	9	11627404	9.067	10.950	0
@BLOCK	9	11627404	13.100	13.617	0
@BLOCK	9	11627404	16.533	18.833	0
@BLOCK	10	12105912	11.233	15.400	0
@BLOCK	11	2789608	23.317	26.133	0
@BLOCK	12	11627404	52.533	54.400	0
@BLOCK	13	11627404	54.400	58.283	1
@BLOCK	14	11627404	58.283	61.600	1
