# title On Zaremba's Conjecture on Continued Fractions
# xmax 67
# nlane 13
# nstage 8
@LANE	0	S1
@LANE	1	S2
@LANE	2	S3
@LANE	3	S4
@LANE	4	S5
@LANE	5	S6
@LANE	6	S7
@LANE	7	S8
@LANE	8	E1
@LANE	9	E2
@LANE	10	E3
@LANE	11	E4
@LANE	12	E5
@BLOCK	0	15918813	0.333	1.467	0
@BLOCK	0	15918813	2.400	5.217	0
@BLOCK	0	15918813	16.967	18.250	0
@BLOCK	1	15918813	18.250	23.533	0
@BLOCK	2	15918813	25.550	27.633	0
@BLOCK	3	15918813	27.633	36.517	0
@BLOCK	3	15918813	38.400	40.967	0
@BLOCK	4	15918813	40.967	44.683	0
@BLOCK	5	15918813	44.683	52.167	0
@BLOCK	6	15918813	52.167	56.517	0
@BLOCK	7	15918813	56.517	66.433	0
@BLOCK	8	11627404	5.217	7.617	0
@BLOCK	9	11627404	7.617	12.367	0
@BLOCK	10	11627404	12.367	16.967	0
@BLOCK	11	2789608	18.250	20.133	0
@BLOCK	11	2789608	23.533	25.550	0
@BLOCK	12	2789608	36.517	38.400	0
